"147","2013-03-28 00:00:00","2015-05-26","03:01:00","04:00:00","04:52:00","01:03:00","01:30:00","05:15:00","06:00:00","06:00:00","09:04:00","09:09:00","10:18:00","10:30:00"
"148","2013-03-28 00:00:00","2015-05-27","02:59:00","04:00:00","04:51:00","01:03:00","01:30:00","05:16:00","06:00:00","06:00:00","09:05:00","09:10:00","10:19:00","10:30:00"
"149","2013-03-28 00:00:00","2015-05-28","02:58:00","04:00:00","04:50:00","01:03:00","01:30:00","05:16:00","06:00:00","06:00:00","09:06:00","09:11:00","10:21:00","10:30:00"
"150","2013-03-28 00:00:00","2015-05-29","02:56:00","03:45:00","04:49:00","01:03:00","01:30:00","05:17:00","06:00:00","06:00:00","09:07:00","09:12:00","10:22:00","10:45:00"
"151","2013-03-28 00:00:00","2015-05-30","02:55:00","03:45:00","04:48:00","01:03:00","01:30:00","05:17:00","06:00:00","06:00:00","09:09:00","09:14:00","10:24:00","10:45:00"
"152","2013-03-28 00:00:00","2015-05-31","02:53:00","03:45:00","04:47:00","01:03:00","01:30:00","05:18:00","06:00:00","06:00:00","09:10:00","09:15:00","10:26:00","10:45:00"
"153","2013-03-28 00:00:00","2015-06-01","02:52:00","03:45:00","04:46:00","01:03:00","01:30:00","05:18:00","06:00:00","06:00:00","09:11:00","09:16:00","10:27:00","10:45:00"
"154","2013-03-28 00:00:00","2015-06-02","02:51:00","03:45:00","04:46:00","01:03:00","01:30:00","05:19:00","06:00:00","06:00:00","09:12:00","09:17:00","10:29:00","10:45:00"
"155","2013-03-28 00:00:00","2015-06-03","02:50:00","03:45:00","04:45:00","01:04:00","01:30:00","05:19:00","06:00:00","06:00:00","09:13:00","09:18:00","10:30:00","10:45:00"
"156","2013-03-28 00:00:00","2015-06-04","02:48:00","03:45:00","04:44:00","01:04:00","01:30:00","05:20:00","06:00:00","06:00:00","09:14:00","09:19:00","10:31:00","10:45:00"
"157","2013-03-28 00:00:00","2015-06-05","02:48:00","03:45:00","04:44:00","01:04:00","01:30:00","05:20:00","06:00:00","06:00:00","09:15:00","09:20:00","10:33:00","11:00:00"
"158","2013-03-28 00:00:00","2015-06-06","02:46:00","03:45:00","04:43:00","01:04:00","01:30:00","05:20:00","06:00:00","06:00:00","09:16:00","09:21:00","10:34:00","11:00:00"
"159","2013-03-28 00:00:00","2015-06-07","02:45:00","03:45:00","04:42:00","01:04:00","01:30:00","05:21:00","06:00:00","06:00:00","09:17:00","09:22:00","10:35:00","11:00:00"
"160","2013-03-28 00:00:00","2015-06-08","02:44:00","03:45:00","04:42:00","01:05:00","01:30:00","05:21:00","06:00:00","06:00:00","09:18:00","09:23:00","10:36:00","11:00:00"
"161","2013-03-28 00:00:00","2015-06-09","02:43:00","03:45:00","04:41:00","01:05:00","01:30:00","05:22:00","06:00:00","06:00:00","09:18:00","09:23:00","10:37:00","11:00:00"
"162","2013-03-28 00:00:00","2015-06-10","02:42:00","03:45:00","04:41:00","01:05:00","01:30:00","05:22:00","06:00:00","06:00:00","09:19:00","09:24:00","10:38:00","11:00:00"
"163","2013-03-28 00:00:00","2015-06-11","02:42:00","03:45:00","04:41:00","01:05:00","01:30:00","05:22:00","06:00:00","06:00:00","09:20:00","09:25:00","10:40:00","11:00:00"
"164","2013-03-28 00:00:00","2015-06-12","02:40:00","03:45:00","04:40:00","01:05:00","01:30:00","05:23:00","06:00:00","06:00:00","09:21:00","09:26:00","10:41:00","11:00:00"
"165","2013-03-28 00:00:00","2015-06-13","02:39:00","03:45:00","04:40:00","01:06:00","01:30:00","05:23:00","06:00:00","06:00:00","09:21:00","09:26:00","10:42:00","11:00:00"
"166","2013-03-28 00:00:00","2015-06-14","02:39:00","03:45:00","04:40:00","01:06:00","01:30:00","05:23:00","06:00:00","06:00:00","09:22:00","09:27:00","10:43:00","11:00:00"
"167","2013-03-28 00:00:00","2015-06-15","02:39:00","03:45:00","04:40:00","01:06:00","01:30:00","05:24:00","06:00:00","06:00:00","09:22:00","09:27:00","10:43:00","11:00:00"
"168","2013-03-28 00:00:00","2015-06-16","02:39:00","03:45:00","04:40:00","01:06:00","01:30:00","05:24:00","06:00:00","06:00:00","09:23:00","09:28:00","10:43:00","11:00:00"
"169","2013-03-28 00:00:00","2015-06-17","02:39:00","03:25:00","04:40:00","01:06:00","01:30:00","05:24:00","06:00:00","06:00:00","09:23:00","09:28:00","10:43:00","11:00:00"
"170","2013-03-28 00:00:00","2015-06-18","02:39:00","03:25:00","04:40:00","01:07:00","01:30:00","05:25:00","06:00:00","06:00:00","09:24:00","09:29:00","10:43:00","11:00:00"
"171","2013-03-28 00:00:00","2015-06-19","02:39:00","03:25:00","04:40:00","01:07:00","01:30:00","05:25:00","06:00:00","06:00:00","09:24:00","09:29:00","10:43:00","11:00:00"
"172","2013-03-28 00:00:00","2015-06-20","02:40:00","03:25:00","04:40:00","01:07:00","01:30:00","05:25:00","06:00:00","06:00:00","09:24:00","09:29:00","10:43:00","11:00:00"
"173","2013-03-28 00:00:00","2015-06-21","02:40:00","03:25:00","04:40:00","01:07:00","01:30:00","05:25:00","06:00:00","06:00:00","09:24:00","09:29:00","10:42:00","11:00:00"
"174","2013-03-28 00:00:00","2015-06-22","02:40:00","03:25:00","04:40:00","01:07:00","01:30:00","05:25:00","06:00:00","06:00:00","09:25:00","09:30:00","10:42:00","11:00:00"
"175","2013-03-28 00:00:00","2015-06-23","02:42:00","03:25:00","04:41:00","01:08:00","01:30:00","05:26:00","06:00:00","06:00:00","09:25:00","09:30:00","10:42:00","11:00:00"
"176","2013-03-28 00:00:00","2015-06-24","02:42:00","03:25:00","04:41:00","01:08:00","01:30:00","05:26:00","06:00:00","06:00:00","09:25:00","09:30:00","10:41:00","11:00:00"
"177","2013-03-28 00:00:00","2015-06-25","02:42:00","03:25:00","04:41:00","01:08:00","01:30:00","05:26:00","06:00:00","06:00:00","09:25:00","09:30:00","10:41:00","11:00:00"
"178","2013-03-28 00:00:00","2015-06-26","02:44:00","03:30:00","04:42:00","01:08:00","01:30:00","05:26:00","06:00:00","06:00:00","09:25:00","09:30:00","10:41:00","11:00:00"
"179","2013-03-28 00:00:00","2015-06-27","02:44:00","03:30:00","04:42:00","01:09:00","01:30:00","05:26:00","06:00:00","06:00:00","09:25:00","09:30:00","10:40:00","11:00:00"
"180","2013-03-28 00:00:00","2015-06-28","02:46:00","03:30:00","04:43:00","01:09:00","01:30:00","05:26:00","06:00:00","06:00:00","09:25:00","09:30:00","10:40:00","11:00:00"
"181","2013-03-28 00:00:00","2015-06-29","02:46:00","03:30:00","04:43:00","01:09:00","01:30:00","05:26:00","06:00:00","06:00:00","09:24:00","09:29:00","10:38:00","11:00:00"
"182","2013-03-28 00:00:00","2015-06-30","02:47:00","03:30:00","04:44:00","01:09:00","01:30:00","05:26:00","06:00:00","06:00:00","09:24:00","09:29:00","10:37:00","11:00:00"
"183","2013-03-28 00:00:00","2015-07-01","02:48:00","03:30:00","04:44:00","01:10:00","01:30:00","05:27:00","06:41:00","06:00:00","09:24:00","09:29:00","10:59:00","11:00:00"
"184","2013-03-28 00:00:00","2015-07-02","02:50:00","03:30:00","04:45:00","01:10:00","01:30:00","05:27:00","06:41:00","06:00:00","09:23:00","09:29:00","10:58:00","11:00:00"
"185","2013-03-28 00:00:00","2015-07-03","02:51:00","03:35:00","04:46:00","01:10:00","01:30:00","05:27:00","06:40:00","06:00:00","09:23:00","09:28:00","10:56:00","11:00:00"
"186","2013-03-28 00:00:00","2015-07-04","02:53:00","03:35:00","04:47:00","01:10:00","01:30:00","05:26:00","06:40:00","06:00:00","09:22:00","09:28:00","10:55:00","11:00:00"
"187","2013-03-28 00:00:00","2015-07-05","02:53:00","03:35:00","04:47:00","01:11:00","01:30:00","05:26:00","06:40:00","06:00:00","09:22:00","09:27:00","10:54:00","11:00:00"
"188","2013-03-28 00:00:00","2015-07-06","02:54:00","03:35:00","04:48:00","01:11:00","01:30:00","05:26:00","06:40:00","06:00:00","09:21:00","09:27:00","10:52:00","11:00:00"
"189","2013-03-28 00:00:00","2015-07-07","02:56:00","03:35:00","04:49:00","01:11:00","01:30:00","05:26:00","06:39:00","06:00:00","09:20:00","09:26:00","10:51:00","11:00:00"
"190","2013-03-28 00:00:00","2015-07-08","02:57:00","03:35:00","04:50:00","01:11:00","01:30:00","05:26:00","06:39:00","06:00:00","09:20:00","09:26:00","10:49:00","11:00:00"
"191","2013-03-28 00:00:00","2015-07-09","02:59:00","03:35:00","04:51:00","01:11:00","01:30:00","05:26:00","06:39:00","06:00:00","09:19:00","09:25:00","10:48:00","11:00:00"
"192","2013-03-28 00:00:00","2015-07-10","03:00:00","03:40:00","04:52:00","01:11:00","01:30:00","05:26:00","06:38:00","06:00:00","09:18:00","09:24:00","10:46:00","10:45:00"
"193","2013-03-28 00:00:00","2015-07-11","03:01:00","03:40:00","04:53:00","01:11:00","01:30:00","05:26:00","06:38:00","06:00:00","09:17:00","09:23:00","10:45:00","10:45:00"
"194","2013-03-28 00:00:00","2015-07-12","03:03:00","03:40:00","04:54:00","01:11:00","01:30:00","05:25:00","06:38:00","06:00:00","09:16:00","09:22:00","10:43:00","10:45:00"
"195","2013-03-28 00:00:00","2015-07-13","03:04:00","03:40:00","04:55:00","01:12:00","01:30:00","05:25:00","06:37:00","06:00:00","09:16:00","09:22:00","10:41:00","10:45:00"
"196","2013-03-28 00:00:00","2015-07-14","03:06:00","03:40:00","04:56:00","01:12:00","01:30:00","05:25:00","06:37:00","06:00:00","09:15:00","09:21:00","10:39:00","10:45:00"
"197","2013-03-28 00:00:00","2015-07-15","03:08:00","03:40:00","04:58:00","01:12:00","01:30:00","05:25:00","06:36:00","06:00:00","09:14:00","09:20:00","10:38:00","10:45:00"
"198","2013-03-28 00:00:00","2015-07-16","03:09:00","03:40:00","04:59:00","01:12:00","01:30:00","05:24:00","06:36:00","06:00:00","09:12:00","09:19:00","10:36:00","10:45:00"
"199","2013-03-28 00:00:00","2015-07-17","03:11:00","03:45:00","05:00:00","01:12:00","01:30:00","05:24:00","06:35:00","06:00:00","09:11:00","09:18:00","10:34:00","10:45:00"
"200","2013-03-28 00:00:00","2015-07-18","03:14:00","03:45:00","05:06:00","01:12:00","01:30:00","05:23:00","06:34:00","06:00:00","09:10:00","09:15:00","10:32:00","10:50:00"
"201","2013-03-28 00:00:00","2015-07-19","03:16:00","03:45:00","05:07:00","01:12:00","01:30:00","05:23:00","06:34:00","06:00:00","09:09:00","09:14:00","10:30:00","10:50:00"
"202","2013-03-28 00:00:00","2015-07-20","03:17:00","03:45:00","05:08:00","01:12:00","01:30:00","05:23:00","06:33:00","06:00:00","09:08:00","09:13:00","10:28:00","10:40:00"
"203","2013-03-28 00:00:00","2015-07-21","03:19:00","03:39:00","05:10:00","01:12:00","01:30:00","05:22:00","06:32:00","06:00:00","09:07:00","09:17:00","10:26:00","10:40:00"
"204","2013-03-28 00:00:00","2015-07-22","03:21:00","03:41:00","05:11:00","01:12:00","01:30:00","05:22:00","06:32:00","06:00:00","09:05:00","09:15:00","10:24:00","10:40:00"
"205","2013-03-28 00:00:00","2015-07-23","03:23:00","03:43:00","05:13:00","01:12:00","01:30:00","05:21:00","06:31:00","06:00:00","09:04:00","09:14:00","10:21:00","10:40:00"
"206","2013-03-28 00:00:00","2015-07-24","03:24:00","03:44:00","05:14:00","01:12:00","01:30:00","05:21:00","06:30:00","06:00:00","09:03:00","09:13:00","10:19:00","10:40:00"
"207","2013-03-28 00:00:00","2015-07-25","03:26:00","03:46:00","05:15:00","01:12:00","01:30:00","05:20:00","06:29:00","06:00:00","09:01:00","09:11:00","10:17:00","10:40:00"
"208","2013-03-28 00:00:00","2015-07-26","03:28:00","03:48:00","05:17:00","01:12:00","01:30:00","05:20:00","06:28:00","06:00:00","09:00:00","09:10:00","10:15:00","10:40:00"
"209","2013-03-28 00:00:00","2015-07-27","03:29:00","03:49:00","05:18:00","01:12:00","01:30:00","05:19:00","06:28:00","06:00:00","08:58:00","09:08:00","10:13:00","10:40:00"
"210","2013-03-28 00:00:00","2015-07-28","03:31:00","03:51:00","05:20:00","01:12:00","01:30:00","05:18:00","06:27:00","06:00:00","08:57:00","09:07:00","10:10:00","10:40:00"
"211","2013-03-28 00:00:00","2015-07-29","03:33:00","03:53:00","05:21:00","01:12:00","01:30:00","05:18:00","06:26:00","06:00:00","08:55:00","09:05:00","10:08:00","10:40:00"
"212","2013-03-28 00:00:00","2015-07-30","03:35:00","03:55:00","05:23:00","01:12:00","01:30:00","05:17:00","06:25:00","06:00:00","08:54:00","09:04:00","10:05:00","10:20:00"
"213","2013-03-28 00:00:00","2015-07-31","03:37:00","03:57:00","05:24:00","01:12:00","01:30:00","05:16:00","06:24:00","06:00:00","08:52:00","09:02:00","10:03:00","10:20:00"
"214","2013-03-28 00:00:00","2015-08-01","03:39:00","04:30:00","05:21:00","01:12:00","01:30:00","05:17:00","06:24:00","06:00:00","08:52:00","08:57:00","09:56:00","10:30:00"
"215","2013-03-28 00:00:00","2015-08-02","03:40:00","04:30:00","05:22:00","01:12:00","01:30:00","05:16:00","06:23:00","06:00:00","08:50:00","08:55:00","09:54:00","10:30:00"
"216","2013-03-28 00:00:00","2015-08-03","03:43:00","04:30:00","05:24:00","01:12:00","01:30:00","05:15:00","06:22:00","06:00:00","08:49:00","08:54:00","09:53:00","10:30:00"
"217","2013-03-28 00:00:00","2015-08-04","03:44:00","04:30:00","05:25:00","01:12:00","01:30:00","05:14:00","06:21:00","06:00:00","08:47:00","08:52:00","09:51:00","10:30:00"
"218","2013-03-28 00:00:00","2015-08-05","03:47:00","04:30:00","05:27:00","01:12:00","01:30:00","05:14:00","06:19:00","06:00:00","08:45:00","08:50:00","09:49:00","10:30:00"
"219","2013-03-28 00:00:00","2015-08-06","03:48:00","04:30:00","05:28:00","01:11:00","01:30:00","05:13:00","06:18:00","06:00:00","08:44:00","08:49:00","09:49:00","10:30:00"
"220","2013-03-28 00:00:00","2015-08-07","03:50:00","04:30:00","05:30:00","01:11:00","01:30:00","05:12:00","06:17:00","06:00:00","08:42:00","08:47:00","09:47:00","10:15:00"
"221","2013-03-28 00:00:00","2015-08-08","03:52:00","04:30:00","05:31:00","01:11:00","01:30:00","05:11:00","06:16:00","06:00:00","08:40:00","08:45:00","09:45:00","10:15:00"
"222","2013-03-28 00:00:00","2015-08-09","03:54:00","04:30:00","05:33:00","01:11:00","01:30:00","05:10:00","06:15:00","06:00:00","08:38:00","08:43:00","09:43:00","10:15:00"
"223","2013-03-28 00:00:00","2015-08-10","03:55:00","04:30:00","05:34:00","01:11:00","01:30:00","05:09:00","06:13:00","06:00:00","08:36:00","08:41:00","09:41:00","10:15:00"
"224","2013-03-28 00:00:00","2015-08-11","03:58:00","04:30:00","05:36:00","01:11:00","01:30:00","05:09:00","06:12:00","06:00:00","08:34:00","08:39:00","09:40:00","10:15:00"
"225","2013-03-28 00:00:00","2015-08-12","04:00:00","04:30:00","05:38:00","01:11:00","01:30:00","05:08:00","06:11:00","06:00:00","08:33:00","08:38:00","09:39:00","10:15:00"
"226","2013-03-28 00:00:00","2015-08-13","04:01:00","04:30:00","05:39:00","01:10:00","01:30:00","05:07:00","06:10:00","06:00:00","08:31:00","08:36:00","09:37:00","10:15:00"
"227","2013-03-28 00:00:00","2015-08-14","04:04:00","04:45:00","05:41:00","01:10:00","01:30:00","05:06:00","06:08:00","06:00:00","08:29:00","08:34:00","09:35:00","10:00:00"
"228","2013-03-28 00:00:00","2015-08-15","04:05:00","04:45:00","05:42:00","01:10:00","01:30:00","05:05:00","06:07:00","06:00:00","08:27:00","08:32:00","09:33:00","10:00:00"
"229","2013-03-28 00:00:00","2015-08-16","04:07:00","04:45:00","05:44:00","01:10:00","01:30:00","05:04:00","06:05:00","06:00:00","08:25:00","08:30:00","09:32:00","10:00:00"
"230","2013-03-28 00:00:00","2015-08-17","04:10:00","04:45:00","05:46:00","01:10:00","01:30:00","05:02:00","06:04:00","06:00:00","08:23:00","08:28:00","09:30:00","10:00:00"
"231","2013-03-28 00:00:00","2015-08-18","04:11:00","04:45:00","05:47:00","01:09:00","01:30:00","05:01:00","06:03:00","06:00:00","08:21:00","08:26:00","09:28:00","10:00:00"
"232","2013-03-28 00:00:00","2015-08-19","04:13:00","04:45:00","05:49:00","01:09:00","01:30:00","05:00:00","06:01:00","06:00:00","08:19:00","08:24:00","09:26:00","10:00:00"
"233","2013-03-28 00:00:00","2015-08-20","04:15:00","04:45:00","05:50:00","01:09:00","01:30:00","04:59:00","06:00:00","06:00:00","08:17:00","08:22:00","09:24:00","10:00:00"
"234","2013-03-28 00:00:00","2015-08-21","04:17:00","05:00:00","05:52:00","01:09:00","01:30:00","04:58:00","05:58:00","06:00:00","08:14:00","08:19:00","09:22:00","09:45:00"
"235","2013-03-28 00:00:00","2015-08-22","04:19:00","05:00:00","05:54:00","01:08:00","01:30:00","04:57:00","05:57:00","06:00:00","08:12:00","08:17:00","09:20:00","09:45:00"
"236","2013-03-28 00:00:00","2015-08-23","04:21:00","05:00:00","05:55:00","01:08:00","01:30:00","04:56:00","05:55:00","06:00:00","08:10:00","08:15:00","09:18:00","09:45:00"
"237","2013-03-28 00:00:00","2015-08-24","04:23:00","05:00:00","05:57:00","01:08:00","01:30:00","04:54:00","05:54:00","06:00:00","08:08:00","08:13:00","09:16:00","09:45:00"
"238","2013-03-28 00:00:00","2015-08-25","04:24:00","05:00:00","05:58:00","01:08:00","01:30:00","04:53:00","05:52:00","06:00:00","08:06:00","08:11:00","09:15:00","09:45:00"
"239","2013-03-28 00:00:00","2015-08-26","04:27:00","05:00:00","06:00:00","01:07:00","01:30:00","04:52:00","05:50:00","06:00:00","08:04:00","08:09:00","09:13:00","09:45:00"
"240","2013-03-28 00:00:00","2015-08-27","04:28:00","05:00:00","06:01:00","01:07:00","01:30:00","04:51:00","05:49:00","06:00:00","08:02:00","08:07:00","09:11:00","09:45:00"
"241","2013-03-28 00:00:00","2015-08-28","04:30:00","05:15:00","06:03:00","01:07:00","01:30:00","04:49:00","05:47:00","06:00:00","08:00:00","08:05:00","09:09:00","09:30:00"
"242","2013-03-28 00:00:00","2015-08-29","04:33:00","05:15:00","06:05:00","01:07:00","01:30:00","04:48:00","05:45:00","06:00:00","07:57:00","08:02:00","09:07:00","09:30:00"
"243","2013-03-28 00:00:00","2015-08-30","04:34:00","05:15:00","06:06:00","01:06:00","01:30:00","04:47:00","05:44:00","06:00:00","07:55:00","08:00:00","09:05:00","09:30:00"
"244","2013-03-28 00:00:00","2015-08-31","04:36:00","05:15:00","06:08:00","01:06:00","01:30:00","04:45:00","05:42:00","06:00:00","07:53:00","07:58:00","09:03:00","09:30:00"
"245","2013-03-28 00:00:00","2015-09-01","04:34:00","05:15:00","06:13:00","01:06:00","01:30:00","04:44:00","05:40:00","06:00:00","07:50:00","07:55:00","09:05:00","09:30:00"
"246","2013-03-28 00:00:00","2015-09-02","04:36:00","05:15:00","06:15:00","01:05:00","01:30:00","04:42:00","05:39:00","06:00:00","07:48:00","07:53:00","09:03:00","09:30:00"
"247","2013-03-28 00:00:00","2015-09-03","04:38:00","05:15:00","06:16:00","01:05:00","01:30:00","04:41:00","05:37:00","06:00:00","07:46:00","07:51:00","09:01:00","09:30:00"
"248","2013-03-28 00:00:00","2015-09-04","04:40:00","05:15:00","06:18:00","01:05:00","01:30:00","04:39:00","05:35:00","06:00:00","07:44:00","07:49:00","08:59:00","09:30:00"
"249","2013-03-28 00:00:00","2015-09-05","04:41:00","05:15:00","06:19:00","01:04:00","01:30:00","04:38:00","05:33:00","06:00:00","07:41:00","07:46:00","08:57:00","09:30:00"
"250","2013-03-28 00:00:00","2015-09-06","04:43:00","05:30:00","06:21:00","01:04:00","01:30:00","04:36:00","05:32:00","05:45:00","07:39:00","07:44:00","08:55:00","09:15:00"
"251","2013-03-28 00:00:00","2015-09-07","04:45:00","05:30:00","06:22:00","01:04:00","01:30:00","04:35:00","05:30:00","05:45:00","07:37:00","07:42:00","08:53:00","09:15:00"
"252","2013-03-28 00:00:00","2015-09-08","04:47:00","05:30:00","06:24:00","01:03:00","01:30:00","04:33:00","05:28:00","05:45:00","07:35:00","07:40:00","08:52:00","09:15:00"
"253","2013-03-28 00:00:00","2015-09-09","04:49:00","05:30:00","06:26:00","01:03:00","01:30:00","04:32:00","05:26:00","05:45:00","07:32:00","07:37:00","08:50:00","09:15:00"
"254","2013-03-28 00:00:00","2015-09-10","04:51:00","05:30:00","06:27:00","01:03:00","01:30:00","04:30:00","05:24:00","05:45:00","07:30:00","07:35:00","08:48:00","09:15:00"
"255","2013-03-28 00:00:00","2015-09-11","04:53:00","05:30:00","06:29:00","01:02:00","01:30:00","04:29:00","05:22:00","05:45:00","07:28:00","07:33:00","08:46:00","09:15:00"
"256","2013-03-28 00:00:00","2015-09-12","04:55:00","05:30:00","06:30:00","01:02:00","01:30:00","04:27:00","05:20:00","05:45:00","07:25:00","07:30:00","08:44:00","09:15:00"
"257","2013-03-28 00:00:00","2015-09-13","04:56:00","05:30:00","06:32:00","01:01:00","01:30:00","04:26:00","05:19:00","05:30:00","07:23:00","07:28:00","08:42:00","09:00:00"
"258","2013-03-28 00:00:00","2015-09-14","04:58:00","05:30:00","06:34:00","01:01:00","01:30:00","04:24:00","05:17:00","05:30:00","07:21:00","07:26:00","08:40:00","09:00:00"
"259","2013-03-28 00:00:00","2015-09-15","05:00:00","05:30:00","06:35:00","01:01:00","01:30:00","04:23:00","05:15:00","05:30:00","07:18:00","07:23:00","08:38:00","09:00:00"
"260","2013-03-28 00:00:00","2015-09-16","05:02:00","05:30:00","06:37:00","01:00:00","01:30:00","04:21:00","05:13:00","05:30:00","07:16:00","07:21:00","08:36:00","09:00:00"
"261","2013-03-28 00:00:00","2015-09-17","05:04:00","05:30:00","06:38:00","01:00:00","01:30:00","04:19:00","05:11:00","05:30:00","07:14:00","07:19:00","08:34:00","09:00:00"
"262","2013-03-28 00:00:00","2015-09-18","05:06:00","05:30:00","06:40:00","01:00:00","01:30:00","04:18:00","05:09:00","05:30:00","07:12:00","07:17:00","08:32:00","09:00:00"
"263","2013-03-28 00:00:00","2015-09-19","05:08:00","05:30:00","06:42:00","01:59:00","01:30:00","04:16:00","05:07:00","05:30:00","07:09:00","07:14:00","08:30:00","09:00:00"
"264","2013-03-28 00:00:00","2015-09-20","05:10:00","05:45:00","06:43:00","01:59:00","01:30:00","04:15:00","05:05:00","05:15:00","07:07:00","07:12:00","08:28:00","08:45:00"
"265","2013-03-28 00:00:00","2015-09-21","05:11:00","05:45:00","06:45:00","01:59:00","01:30:00","04:13:00","05:03:00","05:15:00","07:05:00","07:10:00","08:26:00","08:45:00"
"266","2013-03-28 00:00:00","2015-09-22","05:13:00","05:45:00","06:46:00","01:58:00","01:30:00","04:11:00","05:01:00","05:15:00","07:02:00","07:07:00","08:24:00","08:45:00"
"267","2013-03-28 00:00:00","2015-09-23","05:15:00","05:45:00","06:48:00","01:58:00","01:30:00","04:10:00","04:59:00","05:15:00","07:00:00","07:05:00","08:22:00","08:45:00"
"268","2013-03-28 00:00:00","2015-09-24","05:16:00","05:45:00","06:50:00","01:58:00","01:30:00","04:08:00","04:57:00","05:15:00","06:58:00","07:03:00","08:20:00","08:45:00"
"269","2013-03-28 00:00:00","2015-09-25","05:18:00","05:45:00","06:51:00","01:57:00","01:30:00","04:06:00","04:55:00","05:15:00","06:55:00","07:00:00","08:18:00","08:45:00"
"270","2013-03-28 00:00:00","2015-09-26","05:19:00","05:45:00","06:53:00","01:57:00","01:30:00","04:05:00","04:53:00","05:15:00","06:53:00","06:58:00","08:16:00","08:45:00"
"271","2013-03-28 00:00:00","2015-09-27","05:21:00","06:00:00","06:55:00","01:57:00","01:30:00","04:03:00","04:51:00","05:00:00","06:51:00","06:56:00","08:13:00","08:30:00"
"272","2013-03-28 00:00:00","2015-09-28","05:22:00","06:00:00","06:56:00","01:56:00","01:30:00","04:01:00","04:49:00","05:00:00","06:49:00","06:54:00","08:11:00","08:30:00"
"273","2013-03-28 00:00:00","2015-09-29","05:24:00","06:00:00","06:58:00","01:56:00","01:30:00","04:00:00","04:47:00","05:00:00","06:46:00","06:51:00","08:09:00","08:30:00"
"274","2013-03-28 00:00:00","2015-09-30","05:25:00","06:00:00","06:59:00","01:56:00","01:30:00","03:58:00","04:45:00","05:00:00","06:44:00","06:49:00","08:07:00","08:30:00"
"275","2013-03-28 00:00:00","2015-10-01","05:27:00","06:00:00","07:01:00","12:55:00","01:30:00","03:56:00","04:43:00","05:00:00","06:42:00","06:47:00","08:05:00","08:30:00"
"276","2013-03-28 00:00:00","2015-10-02","05:28:00","06:00:00","07:03:00","12:55:00","01:30:00","03:55:00","04:41:00","05:00:00","06:39:00","06:44:00","08:03:00","08:30:00"
"277","2013-03-28 00:00:00","2015-10-03","05:30:00","06:00:00","07:04:00","12:55:00","01:30:00","03:53:00","04:39:00","05:00:00","06:37:00","06:42:00","08:01:00","08:30:00"
"278","2013-03-28 00:00:00","2015-10-04","05:32:00","06:15:00","07:06:00","12:54:00","01:30:00","03:51:00","04:37:00","05:00:00","06:35:00","06:40:00","07:59:00","08:15:00"
"279","2013-03-28 00:00:00","2015-10-05","05:33:00","06:15:00","07:08:00","12:54:00","01:30:00","03:49:00","04:35:00","05:00:00","06:33:00","06:38:00","07:57:00","08:15:00"
"280","2013-03-28 00:00:00","2015-10-06","05:35:00","06:15:00","07:09:00","12:54:00","01:30:00","03:48:00","04:33:00","05:00:00","06:30:00","06:35:00","07:55:00","08:15:00"
"281","2013-03-28 00:00:00","2015-10-07","05:36:00","06:15:00","07:11:00","12:53:00","01:30:00","03:46:00","04:31:00","05:00:00","06:28:00","06:33:00","07:53:00","08:15:00"
"282","2013-03-28 00:00:00","2015-10-08","05:38:00","06:15:00","07:13:00","12:53:00","01:30:00","03:44:00","04:29:00","05:00:00","06:26:00","06:31:00","07:51:00","08:15:00"
"283","2013-03-28 00:00:00","2015-10-09","05:39:00","06:15:00","07:14:00","12:53:00","01:30:00","03:43:00","04:27:00","05:00:00","06:24:00","06:29:00","07:49:00","08:15:00"
"284","2013-03-28 00:00:00","2015-10-10","05:41:00","06:15:00","07:16:00","12:53:00","01:30:00","03:41:00","04:25:00","04:45:00","06:22:00","06:27:00","07:47:00","08:15:00"
"285","2013-03-28 00:00:00","2015-10-11","05:43:00","06:30:00","07:18:00","12:52:00","01:30:00","03:39:00","04:23:00","04:45:00","06:19:00","06:24:00","07:45:00","08:00:00"
"286","2013-03-28 00:00:00","2015-10-12","05:44:00","06:30:00","07:19:00","12:52:00","01:30:00","03:38:00","04:21:00","04:45:00","06:17:00","06:22:00","07:43:00","08:00:00"
"287","2013-03-28 00:00:00","2015-10-13","05:46:00","06:30:00","07:21:00","12:52:00","01:30:00","03:36:00","04:20:00","04:45:00","06:15:00","06:20:00","07:41:00","08:00:00"
"288","2013-03-28 00:00:00","2015-10-14","05:47:00","06:30:00","07:23:00","12:52:00","01:30:00","03:34:00","04:18:00","04:45:00","06:13:00","06:18:00","07:39:00","08:00:00"
"289","2013-03-28 00:00:00","2015-10-15","05:49:00","06:30:00","07:24:00","12:51:00","01:30:00","03:33:00","04:16:00","04:45:00","06:11:00","06:16:00","07:37:00","08:00:00"
"290","2013-03-28 00:00:00","2015-10-16","05:51:00","06:30:00","07:26:00","12:51:00","01:30:00","03:31:00","04:14:00","04:45:00","06:09:00","06:14:00","07:35:00","08:00:00"
"291","2013-03-28 00:00:00","2015-10-17","05:52:00","06:30:00","07:28:00","12:51:00","01:30:00","03:29:00","04:12:00","04:45:00","06:06:00","06:11:00","07:33:00","08:00:00"
